"NAME","PHYLUM","CLASS","Sage1_L_100_16","Sage1_L_113_16","Sage1_L_20_16","Sage1_L_40_16","Sage1_L_60_16","Sage1_L_80_16","Sage1_R_100_16","Sage1_R_113_16","Sage1_R_20_16","Sage1_R_40_16","Sage1_R_60_16","Sage1_R_80_16","Sage2_L_100_16","Sage2_L_115_16","Sage2_L_20_16","Sage2_L_40_16","Sage2_L_60_16","Sage2_L_80_16","Sage2_R_100_16","Sage2_R_115_16","Sage2_R_20_16","Sage2_R_40_16","Sage2_R_60_16","Sage2_R_80_16"
"scaffold_6288034","Pseudomonadota","Actinomycetia",0,0,0.684235247,0.702984128,0.640977221,0,0,0,0,0.845931287,0,0,0.780726226,0,0,0.750148259,1.092952301,0.677557003,0,1.232959511,0,1.260256344,1.268606823,0
"scaffold_6294679","Bacillota","Undefined",0,0,0.676222141,0,0,0,0,0,0,0.998581804,0,0,0.865472367,0.962125851,0,0.74965904,1.092952301,0.851239165,1.273833493,1.372821846,0,1.246231795,1.406067493,1.089573487
"scaffold_630050","Pseudomonadota","GammaPseudomonadota",0,0,0.871608854,0,0,0,0,0,1.631402065,0.906592228,0,0,0.720260436,0.936439122,0,0.75156249,0.837143063,0,1.148283606,1.439297701,0,1.400352886,1.088900825,0
"scaffold_630462","Pseudomonadota","Undefined",0,0,0.868072408,0.731892769,0,0,0,0,1.733639984,0.794374233,0,0,0.796268841,0.845209204,0.867877993,0.683724972,0,0.697745317,0,0,1.293926409,0,0,0
"scaffold_631876","Pseudomonadota","AlphaPseudomonadota",0,0,0.873395166,0,0,0,0,0,1.678605942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_6320244","Pseudomonadota","GammaPseudomonadota",0,0,0.844128536,0.770750336,0,0,0,0,1.556374393,0,0,0,0.760274371,0.866883143,0,0.740482846,1.092952301,0.825057279,0,0,0,0,1.221429881,1.059537189
"scaffold_633086","Bacillota","Actinomycetia",0,0,0.873395166,0,0.674113701,0,0,0,1.714894054,0,0,0,0,0,0.764164086,0,0,0,0,0,0,0,0,0
"scaffold_6361271","Pseudomonadota","AlphaPseudomonadota",0,0,0.729687028,0,0,0,0,0.606616541,1.47324488,0.835838801,0,0,0.844183224,0.891589704,0.861929643,0.742956962,1.092952301,0,0,0,1.011318583,0,1.341445662,0
"scaffold_638201","Actinomycetota","Actinomycetia",0,0,0.863998594,0.791155322,0,0,0,0,1.578672118,0.957996396,0,0,0,0.835635602,0.835976193,0.742033445,0,0,0,0,1.17287124,0,0,0
"scaffold_638653","Pseudomonadota","GammaPseudomonadota",0,0,0.870304414,0,0,0,0,0,1.713300426,0,0,0,0,0,0.885409589,0,0,0,0,0,1.315658147,0,0,0
"scaffold_639157","Pseudomonadota","Undefined",0,0,0.873395166,0,0,0,0,0,1.67757416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_6455737","Pseudomonadota","GammaPseudomonadota",0,0,0.721127378,0.778516039,0,0,0,0,1.42979207,0,0,0,0,0,0,0.75243669,1.086242956,0.810666481,0,0,0,0,1.234977862,0.886855406
"scaffold_6489142","Pseudomonadota","AlphaPseudomonadota",0,0,0.668983532,0,0,0,0,0.674955441,0,0,0,0,0,0,0.746614577,0,1.039903419,0.7624799,0,0,1.111506257,0,1.246996941,0.935163954
"scaffold_6501613","Pseudomonadota","Undefined",0,0,0.710417121,0,0,0,0,0,1.4507483,0,0,0,0,0,0.821016667,0.691467149,1.092952301,0,0,0,1.13454545,0,0,0
"scaffold_650736","Pseudomonadota","Undefined",0,0,0.844145496,0,0,0,0,0,0,0,0,0,0,0,0.82238432,0.671442291,0,0,0,0,0,1.161825952,0,0
"scaffold_651251","Pseudomonadota","GammaPseudomonadota",0,0,0.873395166,0.857036902,0,0,0,0,1.585982629,0.987289861,0,0,0.747975488,1.011203486,0,0.653620521,0.865529903,0,1.222020788,1.462818523,0,1.169989692,0,0.937384889
"scaffold_6552073","Pseudomonadota","Undefined",0,0,0.680627677,0,0.679293234,0,0,0,0,0.809749857,1.046218697,0.804605116,0.845677656,0,0,0.597994057,1.092952301,0.761828954,0,0,0,1.17695756,1.325310138,0
"scaffold_661094","Actinomycetota","Actinomycetia",0,0,0.873395166,0,0,0,0,0,1.407818855,0.816083551,0,0,0,0,0.67405899,0.694426343,0.821816827,0,0,0,1.186493386,0,0,0
"scaffold_6628284","Pseudomonadota","GammaPseudomonadota",0,0,0.723378551,0,0,0,0,0,1.494763006,0,0,0,0.811379955,0,0,0,1.073294885,0.772469048,0,0,0,0,1.245468916,0
"scaffold_663644","Pseudomonadota","AlphaPseudomonadota",0,0,0.870459005,0,0.615334348,0,0,0,1.399550157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_6683655","Pseudomonadota","GammaPseudomonadota",0,0,0.763522427,0,0,0,0,0,1.472999285,0,0,0,0.857463309,0.882303835,0.771547231,0,1.092952301,0.865016487,1.367450431,1.309794994,1.108254119,0,1.208599718,1.061340971
"scaffold_673594","Actinomycetota","Actinomycetia",0,0,0.852268794,0,0,0,0,0,1.419205421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_6751687","Pseudomonadota","Undefined",0,0,0.656132687,0,0,0,0,0,0,0,0,0,0.754695454,1.018330254,0.709494866,0.794337744,1.092952301,0.696979198,1.319502207,1.38514991,0,1.362205482,1.419745192,0.943359347
"scaffold_6759101","Pseudomonadota","GammaPseudomonadota",0,0,0.867563391,0.899434487,0.810805731,0,0,0,1.62879304,1.043134431,0.977443859,0,0.898159831,1.03063636,0,0.795921667,1.092952301,0.873396626,1.446211105,1.612098323,0,1.414273254,1.419745192,1.156819981
"scaffold_6759323","Actinomycetota","Actinomycetia",0,0,0.715261735,0,0,0,0,0,0,0,0,0,0.898659871,1.02536713,0.756854568,0.762096208,1.045954687,0.873396626,1.446936121,1.592806353,0,1.283584248,1.419723589,1.157584515
"scaffold_6761924","Pseudomonadota","Undefined",0,0,0.858463806,0.894140176,0.664737501,0,0,0,1.603243099,1.043134431,0,0,0.898659871,1.03063636,0.841888936,0.795921667,1.092952301,0.873396626,1.447707116,1.618692627,1.169921083,1.414273254,1.408045393,1.157365122
"scaffold_6765787","Pseudomonadota","GammaPseudomonadota",0,0,0.667046844,0,0.745866754,0,0,0,0,0,1.014136502,0,0.8915553,0.952995871,0,0.762342304,1.089047416,0.873396626,1.41590268,1.323132028,0,1.303754599,1.416399536,1.157602129
"scaffold_6768641","Pseudomonadota","GammaPseudomonadota",0,0,0.679298517,0.78692329,0,0,0,0,1.3126081,0.854811818,0,0,0.897105379,1.030354868,0,0,0,0.873396626,1.369153452,1.562840069,0,0,0,1.15696979
"scaffold_6778514","Pseudomonadota","AlphaPseudomonadota",0,0,0.8323758,0,0,0,0,0,0,0.85727654,0,0,0.874110287,1.029388113,0,0.778784342,1.082215453,0.873396626,1.328477301,1.59364221,0,1.393718616,1.419172021,1.06195313
"scaffold_6802703","Actinomycetota","Actinomycetia",0,0,0.712496702,0.804696117,0.743079813,0,0,0.627387576,0,0.864868766,1.029243866,0.790302095,0.839547678,0.987656254,0.672161468,0.702334145,1.046198752,0.873396626,1.419076623,1.456545,1.192549789,1.180790481,1.379154884,1.155611412
"scaffold_6840978","Pseudomonadota","GammaPseudomonadota",0,0,0.658862708,0.739984179,0,0,0,0,0,0,0,0,0.83835654,0.94893173,0.738680261,0.766111867,1.026092547,0.819695272,1.185637788,1.44692125,1.027052321,1.349827594,1.365684982,0.990681972
"scaffold_6845453","Pseudomonadota","AlphaPseudomonadota",0,0,0.688692642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_6869619","Pseudomonadota","Undefined",0,0,0.68417957,0.87283498,0.681184781,0,0,0,1.396019359,1.029503376,0,0,0.876203675,0.998030258,0,0.699214083,1.092952301,0.873396626,1.416841283,1.527033508,0,1.159431718,1.401843774,1.140617595
"scaffold_6893561","Pseudomonadota","Undefined",0,0,0.851009828,0.899434487,0,0,0,0,1.617908388,0.933561487,0,0,0.696272606,0.95918468,0.811005532,0.728703073,1.059888197,0.846240596,1.235417291,1.278631151,1.190973224,1.386938561,1.389322081,0.985420972
"scaffold_705428","Pseudomonadota","GammaPseudomonadota",0,0,0.873395166,0.793618665,0.674098075,0,0,0,1.60345163,0.978730895,0.965740524,0,0.737014682,0.832726121,0.845425823,0.602455049,0.973402341,0,1.31891256,1.427471282,1.278642404,0,1.072573665,1.051802809
"scaffold_7115100","Pseudomonadota","AlphaPseudomonadota",0,0,0.65894849,0,0,0,0,0,0,0,0,0,0,0.872877725,0,0,1.087856952,0.873396626,0,1.281622212,0,1.149440422,1.351350319,1.091042255
"scaffold_711939","Pseudomonadota","AlphaPseudomonadota",0,0,0.873395166,0,0,0,0,0,1.731323488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_7196479","Pseudomonadota","AlphaPseudomonadota",0,0,0.666074092,0,0,0,0,0,1.538028877,0,0,0,0.767794418,0.918290057,0.800396717,0.690736733,1.051552592,0.845092105,0,1.248764136,1.227935266,1.254155617,1.244667186,0
"scaffold_7301291","Actinomycetota","Actinomycetia",0,0,0.76249212,0.827891715,0.728137781,0,0,0,1.359657547,0.943074876,0.981903532,0,0.831330834,0.946995176,0.724640147,0.736330858,0.994997041,0.812383011,1.327706768,1.482875811,1.016098493,1.240542741,1.311742521,1.076236125
"scaffold_7304233","Bacillota","Undefined",0,0,0.834366169,0,0,0,0,0,1.527830598,0.873530389,0,0,0.88847053,1.018263225,0.840850884,0.793149449,1.089874474,0.873073001,1.44513227,1.53700227,1.11457501,1.411233834,1.415957521,1.15734477
"scaffold_731707","Actinomycetota","Actinomycetia",0,0,0.873395166,0,0,0,0,0,1.42002743,0,0.9156667,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_7402088","Pseudomonadota","GammaPseudomonadota",0,0,0.733739498,0.712784924,0,0,0,0,1.353794308,0,0,0,0.759919399,0.945912369,0.685861887,0.778766464,0.934077029,0.753879193,1.387476694,1.499420539,0,1.337002184,1.177071954,0
"scaffold_7504119","Pseudomonadota","Undefined",0,0,0.830484595,0,0.751702088,0,0.579075029,0,1.442789718,0,1.051240547,0,0,0,0,0.718314793,0,0,1.413785029,1.221054605,0,1.246441885,1.194388812,0
"scaffold_754092","Pseudomonadota","Undefined",0,0,0.873395166,0,0,0,0,0,1.545918289,0,0,0,0.693601102,0.943419683,0.877996111,0.605586036,0,0,0,1.309263663,1.313399006,1.299934577,0,0
"scaffold_7560045","Pseudomonadota","GammaPseudomonadota",0,0,0.873395166,0.899434487,0.776943453,0,0,0,1.727720131,1.013853465,0,0,0.727599176,1.006226552,0.889080224,0.795921667,1.026799925,0.855775466,1.447707116,1.618692627,1.277903093,1.368371403,1.407291287,1.117999951
"scaffold_7630265","Pseudomonadota","GammaPseudomonadota",0,0,0.665110548,0,0,0,0,0.683438423,1.501335198,0,0,0,0.881851269,0.976247401,0.752481392,0,1.0783504,0.703618123,1.435135177,0,1.244402446,1.231938759,1.137123905,0
"scaffold_7634746","Pseudomonadota","Actinomycetia",0,0,0.862915289,0,0,0,0,0,1.670902022,0.927345305,0,0,0.884319554,1.012150181,0.887467181,0.792081867,1.078080362,0.864177199,1.424605407,1.578245335,1.221942027,1.380916652,1.325435052,1.131540329
"scaffold_7635475","Pseudomonadota","GammaPseudomonadota",0,0,0.868476423,0,0,0,0,0,1.670231758,0,0,0,0.833759635,0.877608063,0.841306815,0.709226165,0.823787542,0,1.171268243,1.545442308,1.051873576,1.222461331,0,0
"scaffold_7636401","Pseudomonadota","AlphaPseudomonadota",0,0,0.752721573,0.832641587,0.714302729,0,0,0,1.471955122,0.900923012,0,0,0,0.783194465,0.734596927,0.638375398,0,0.682138965,0,1.300831769,0,0,1.16803052,0
"scaffold_7644403","Pseudomonadota","GammaPseudomonadota",0,0,0.68998355,0,0,0,0,0,1.340821154,0.784516868,0,0,0.860212269,0.977012904,0.77580296,0.749770435,0.983502917,0.745966402,1.368299893,1.547156611,1.173752524,1.155843131,1.3049374,1.045306922
"scaffold_7647858","Pseudomonadota","AlphaPseudomonadota",0,0,0.795599059,0.866674702,0.794418718,0,0,0,0,0.992726925,0.967555426,0,0.784585484,0.975443609,0,0.622558275,0.832819405,0.740324114,1.323453855,1.596802626,0,0,1.142759202,0
"scaffold_7812997","Pseudomonadota","GammaPseudomonadota",0,0,0.760699016,0.720935217,0.68431247,0,0,0,1.390950801,0.947306513,0,0,0.881644572,0.992330801,0.813015857,0.746246332,0.915136779,0.690877555,1.395930774,1.522206741,1.165832225,1.073102146,1.205688238,1.091035948
"scaffold_7853501","Pseudomonadota","AlphaPseudomonadota",0,0,0.832465607,0.80799079,0,0,0,0,1.62097877,0,0.868967478,0,0.832991318,1.029817745,0.751375186,0.785806698,1.010481714,0.832466998,1.341917557,1.618692627,1.218899068,1.185113807,1.233678507,1.05921974
"scaffold_788158","Pseudomonadota","GammaPseudomonadota",0,0,0.869863919,0,0,0,0,0,1.722816805,0,0,0,0,0,0.724324792,0,0,0,0,0,0,0,0,0
"scaffold_7907827","Pseudomonadota","GammaPseudomonadota",0,0,0.813737027,0,0,0,0,0,0,0,0,0,0.709597548,0.995906355,0,0,0.900839556,0.828851807,0,1.618692627,1.066230546,0,1.362851942,0
"scaffold_7965449","Pseudomonadota","Undefined",0,0,0.820526077,0.694072033,0,0,0,0,1.61311142,0.908221243,0,0,0.819304146,0.932834736,0.839432681,0.760317866,1.006128667,0.761875275,1.305921133,1.427219886,1.25470921,1.313196675,1.245568337,1.034747439
"scaffold_7965533","Pseudomonadota","AlphaPseudomonadota",0,0,0.87055607,0,0,0,0,0,1.734005337,0,0,0,0,0.872268939,0.889068891,0.697473972,1.034073372,0,0,0,1.318043538,1.207196506,0,0
"scaffold_7965939","Pseudomonadota","Undefined",0,0,0.769717523,0,0,0,0,0,1.557398757,0,0,0,0.834590829,0.998842486,0.889080224,0.795921667,1.088785662,0.765355844,1.397020556,1.574077682,1.318379662,1.414273254,1.286984303,0.960990856
"scaffold_7966101","Pseudomonadota","Undefined",0,0,0.870220744,0,0,0,0,0,1.734814127,0.791265626,0,0,0.847547487,0.901806815,0.889080224,0.616956569,0,0.794250419,0,0,1.318379662,0,0,1.006931911
"scaffold_7966108","Pseudomonadota","Undefined",0,0,0.831774145,0,0,0,0,0,1.707815281,0.818719787,0,0,0.859647455,1.027331572,0.887852152,0.795921667,1.075429263,0.853318542,1.437780063,1.592740523,1.318379662,1.412947656,1.36049284,1.12705025
"scaffold_7967037","Pseudomonadota","GammaPseudomonadota",0,0,0.701956118,0,0,0,0,0,1.478530457,0,0,0,0.786241224,0.952876891,0.853184718,0.747803399,1.058123544,0.678814503,1.150917567,1.263146865,1.318379662,1.250666858,0,0.969282921
"scaffold_7967579","Pseudomonadota","Actinomycetia",0,0,0.730940387,0,0,0,0,0,0,0,0,0,0,0,0.834432436,0,0,0,0,0,1.237874396,0,0,0
"scaffold_796772","Pseudomonadota","GammaPseudomonadota",0,0,0.85364728,0,0,0,0,0,1.656533894,0,0,0,0,0,0.824660743,0,0,0,0,0,1.235049395,0,0,0
"scaffold_7969156","Pseudomonadota","Actinomycetia",0,0,0.871719718,0,0,0,0,0,1.735034364,0,0,0,0,0,0.888695103,0,0,0,0,0,1.318379662,0,0,0
"scaffold_7969477","Pseudomonadota","Undefined",0,0,0.813673154,0,0,0,0,0,1.481842233,0,0,0,0,0,0.882365876,0.721093173,0,0,0,0,1.30523989,0,0,0
"scaffold_7969504","Bacillota","Actinomycetia",0,0,0.847764431,0,0,0,0,0,1.365296877,0,0,0,0.685771599,0.940339246,0.889080224,0.702492904,0.984296224,0,1.114757569,1.34744759,1.318379662,1.217132134,0,0
"scaffold_7972291","Pseudomonadota","AlphaPseudomonadota",0,0,0.837484473,0,0,0,0.598679961,0.757981177,1.534563268,0,0,0,0,0,0.884885319,0,0,0,0,0,1.315002847,0,0,0
"scaffold_7972751","Pseudomonadota","Undefined",0,0,0.858696861,0,0,0,0,0,1.634678974,0,0,0,0,0,0.888585604,0.661865876,0,0,0,0,1.318379662,0,0,0
"scaffold_7972910","Actinomycetota","Actinomycetia",0,0,0.820351748,0,0,0,0,0,1.515028551,0.883938495,0,0,0,0,0.797310182,0.691050456,0,0,0,0,1.267520756,1.106277606,0,0
"scaffold_7973104","Pseudomonadota","AlphaPseudomonadota",0,0,0.738539075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054215927,0,0,0
"scaffold_7974152","Bacillota","Actinomycetia",0,0,0.870444175,0,0,0,0,0,1.72316849,0,0,0,0,0,0.88857956,0,0.960133793,0,0,0,1.318379662,0,0,0
"scaffold_7974448","Pseudomonadota","GammaPseudomonadota",0,0,0.873395166,0.895731418,0.811002648,0,0,0,1.707066308,1.041225676,0.954846379,0,0.738537263,1.011895374,0.87759051,0.790278124,1.038454679,0.781002769,1.38528882,1.547051039,1.31355485,1.396966845,1.342782792,1.038320391
"scaffold_7981161","Pseudomonadota","GammaPseudomonadota",0,0,0.851389435,0,0,0,0,0,1.669180989,0,0,0,0,0,0,0,0,0,0,0,1.316522789,0,0,0
"scaffold_7988309","Pseudomonadota","Undefined",0,0,0.872449934,0,0,0,0,0,1.726335074,0,0,0,0.867537451,0.982450764,0.889080224,0.793854338,1.055574278,0.815926371,1.413237899,1.498867329,1.314669935,1.397130548,1.372420352,1.076169079
"scaffold_8003979","Pseudomonadota","Undefined",0,0,0.869214337,0,0,0,0,0,1.525840951,0,0,0,0.791320511,1.003384521,0.762618848,0.627012829,0.923291823,0.824819289,1.409757191,1.379227956,1.318379662,0,1.170553535,0.8683995
"scaffold_8033009","Pseudomonadota","Undefined",0,0,0.863837812,0.886942342,0,0,0,0,1.736861508,1.043134431,0,0,0.891095394,1.026732435,0.889080224,0.795921667,1.082832372,0.873396626,1.433083812,1.589398106,1.318379662,1.414273254,1.37971029,1.150781241
"scaffold_8042872","Pseudomonadota","Undefined",0,0,0.708168978,0,0,0,0,0,0,0,0,0,0,0,0.872099156,0.736200396,0.971181808,0.774499054,0,0,1.318379662,1.346743153,1.361638295,0
"scaffold_8050578","Pseudomonadota","GammaPseudomonadota",0,0,0.867533454,0,0,0,0,0,1.734363624,0,0,0,0,0,0.862655021,0,0.878658201,0,0,0,1.316483622,0,0,0
"scaffold_8052062","Pseudomonadota","Undefined",0,0,0.873395166,0.864797317,0,0,0,0,1.725495185,0.812872942,0,0,0.833516643,0.960076811,0.851037527,0.724002242,1.004371722,0.695771538,1.235269852,0,1.318379662,1.374404488,1.349347557,0.941407621
"scaffold_8066772","Pseudomonadota","GammaPseudomonadota",0,0,0.808305992,0,0,0,0,0,1.50093476,0,0,0,0,0,0.801206016,0,0,0,0,0,1.209676053,0,0,0
"scaffold_8079369","Pseudomonadota","AlphaPseudomonadota",0,0,0.814047816,0,0,0,0,0,1.620808474,0,0,0,0,0,0.887066453,0.658460677,0,0,0,0,1.318379662,0,0,0
"scaffold_8096265","Pseudomonadota","GammaPseudomonadota",0,0,0.802579342,0,0,0,0,0,1.470144446,0,0,0,0,0.829953482,0.85358255,0.64876416,0,0,0,0,1.318379662,0,0,0
"scaffold_8123748","Pseudomonadota","Actinomycetia",0,0,0.783831588,0,0,0,0,0,1.434434831,0,0,0,0,0,0.849919086,0,0,0,0,0,1.305676761,0,0,0
"scaffold_8140936","Pseudomonadota","Actinomycetia",0,0,0.815211447,0.772354798,0,0,0,0,1.40245845,0.993497727,0,0,0,0.86691155,0.889080224,0.718427098,1.043345388,0.744241341,0,0,1.318379662,1.261043062,1.141200747,0.969470597
"scaffold_8144010","Bacillota","Actinomycetia",0,0,0.70608056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.252070625,0,0,0
"scaffold_8163729","Pseudomonadota","Undefined",0,0,0.79424588,0.692472415,0.764497017,0,0.645624406,0,1.487760803,0.922298528,0,0,0.710996462,0.928303672,0.857552557,0.760171049,0.956871557,0.774287789,1.177331555,0,1.318379662,1.277192395,1.142285139,0
"scaffold_8178851","Pseudomonadota","Actinomycetia",0,0,0.852531526,0,0,0,0,0,0,0,0,0,0,0,0.842941794,0.767730043,0,0,0,0,1.318379662,1.08575179,0,0
"scaffold_8206090","Pseudomonadota","GammaPseudomonadota",0,0,0.848639945,0.758424829,0.734177908,0,0.718174689,0.714088023,1.523022934,0.900846829,0.941563467,0.922095302,0,1.023333357,0.889080224,0.716963982,0.872232084,0.76509235,0,1.422270227,1.318379662,0,0,0
"scaffold_8234589","Pseudomonadota","AlphaPseudomonadota",0,0,0.783985993,0,0,0,0,0,1.354916607,0,0,0,0,0.826462901,0.884866574,0,0,0,0,1.299557019,1.309632119,0,0,0
"scaffold_8271671","Pseudomonadota","GammaPseudomonadota",0,0,0.793178552,0,0,0,0,0,1.574207802,0.792179056,0,0,0.758897466,0.936005328,0,0.743296479,0.86775282,0,1.270165737,1.457145343,0,1.377889616,1.183541463,0.922888741
"scaffold_8271749","Pseudomonadota","GammaPseudomonadota",0,0,0.871867948,0.822868372,0,0,0,0,1.668366813,0.936095332,0,0,0.867896273,1.021815981,0.889080224,0.795876407,1.082246831,0.851469207,1.390265608,1.562014683,1.317911101,1.414132514,1.417847946,1.110733247
"scaffold_8273872","Pseudomonadota","Undefined",0,0,0.847252417,0,0,0,0,0,1.694931808,0,0,0,0.871702414,1.018296622,0.865476325,0.789654975,1.085058124,0.865951613,1.435743373,1.587409981,1.292386101,1.404794457,1.39119878,1.081824686
"scaffold_8275339","Pseudomonadota","AlphaPseudomonadota",0,0,0.872335821,0.899434487,0.743501259,0,0,0,1.732507767,1.027108269,0.940687437,0,0.858112268,1.019969145,0.888073746,0.795921667,1.088091593,0.862308789,1.291195075,1.592645904,1.309744685,1.414273254,1.418711982,1.110893674
"scaffold_8276777","Pseudomonadota","Undefined",0,0,0.808040181,0.884487543,0.652153611,0,0,0,1.591892032,0.94020191,0,0,0.898659871,1.03063636,0.840832326,0.791288568,1.092952301,0.871510594,1.447163427,1.618692627,1.258965312,1.414273254,1.419745192,1.156623965
"scaffold_8279706","Pseudomonadota","GammaPseudomonadota",0,0,0.664507627,0.757040356,0,0,0,0,0,0,0,0,0.780027776,0.886182607,0.725583587,0.725853844,0.985888305,0.759720457,1.189075343,1.296599832,1.08285214,1.218331417,1.251914424,1.031781902
"scaffold_831084","Pseudomonadota","AlphaPseudomonadota",0,0,0.867413008,0,0,0,0,0,1.555773207,0,0,0,0,0,0,0,0,0,0,0,1.008349741,0,0,0
"scaffold_8350542","Pseudomonadota","AlphaPseudomonadota",0,0,0.717162239,0.708034828,0,0,0,0,1.353362487,0.790111743,0,0,0.856099339,0.875628652,0,0.65303781,0.986629901,0.781724916,1.350884464,1.562232629,0,1.375352454,1.348871512,0.969051894
"scaffold_8351331","Actinomycetota","Actinomycetia",0,0,0.727644811,0,0,0,0,0,1.305397812,0.917975927,0,0,0,0,0,0.692018078,0,0,0,0,0,1.243389371,1.096448758,0
"scaffold_838663","Undefined","Undefined",0,0,0.873395166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.170821675,0
"scaffold_8443048","Pseudomonadota","AlphaPseudomonadota",0,0,0.753921299,0,0,0,0,0,0,0,0,0,0,0,0.850737142,0,0,0,0,0,1.256191942,1.094060442,0,0
"scaffold_8456622","Pseudomonadota","GammaPseudomonadota",0,0,0.737602278,0.737981229,0,0,0,0,1.367394855,0,0,0,0,0.866754253,0,0.726173055,0,0,0,0,0,1.384288662,0,0
"scaffold_8510725","Pseudomonadota","Actinomycetia",0,0,0.659576433,0.756868523,0,0,0,0,0,1.014567264,0,0,0.868083062,0,0.75996069,0.770822063,1.092952301,0.71393832,1.134137359,1.52063075,1.049233274,1.379063131,1.419745192,0
"scaffold_855882","Pseudomonadota","GammaPseudomonadota",0,0,0.831703973,0,0,0,0,0,1.712972636,0,0,0,0,0,0.695582991,0.62720688,0,0,0,0,0,0,0,0
"scaffold_857798","Pseudomonadota","Undefined",0,0,0.873395166,0,0,0,0,0,1.714268187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scaffold_8605815","Actinomycetota","Actinomycetia",0,0,0.693187559,0.851452649,0.651129423,0,0,0,0,1.006219041,0.888563936,0,0.808095047,0.923152894,0,0.652461003,0,0.778233235,1.209230742,1.419449685,0,0,1.334785279,1.083005302
"scaffold_8606489","Pseudomonadota","Undefined",0,0,0.829357533,0.870122535,0,0,0,0,1.620878503,0.994001985,0,0,0.803395183,0.942516096,0.835750718,0.771426876,1.075781464,0.804037237,1.123991508,1.241813845,1.224667131,1.38074916,1.369941058,1.060370099
"scaffold_8606948","Pseudomonadota","Undefined",0,0,0.777777743,0,0,0,0,0,0,0.949390724,0,0,0.890170093,1.013166756,0.726522362,0.782213389,1.072450825,0.84494965,1.424007398,1.582587959,0,1.331117594,1.40124846,1.108843948
